Parameters,PDB_ID,Pocket,Pocket_Type,Ligand_Overlap,Pocket_Overlap,Center_Offset,Volume_Ratio,PDB_count,PocNum_Max
m3.0_M5.4_i25_D2.8,1Q8N,1,Known,1,0.79,0.658,,13,3
m3.0_M5.4_i25_D2.8,2GDI,1,Known,0.692,0.335,4.71,,13,3
m3.0_M5.4_i25_D2.8,3E5C,2,Known,0.778,0.758,3.86,,13,3
m3.0_M5.4_i25_D2.8,3NPQ,1,Known,0.923,0.619,2.92,,13,3
m3.0_M5.4_i25_D2.8,4B5R,3,Known,0.63,0.69,4.08,,13,7
m3.0_M5.4_i25_D2.8,5KX9,4,Known,1,0.391,3.93,,13,6
m3.0_M5.4_i25_D2.8,6FZ0,4,Known,0.704,0.973,3.44,,13,4
m3.0_M5.4_i25_D2.8,6LAS,1,Known,0.741,0.909,2.55,,13,4
m3.0_M5.4_i25_D2.8,6UBU,1,Known,1,0.511,2.79,,13,2
m3.0_M5.4_i25_D2.8,7ELR,3,Known,1,0.712,1.83,,13,4
m3.0_M5.4_i25_D2.8,8D2B,2,Known,0.696,0.986,3.6,,13,4
m3.0_M5.4_i25_D3.2,1F27,1,Known,0.875,0.779,3,,13,1
m3.0_M5.4_i25_D3.2,1Q8N,1,Known,1,0.507,2.94,,13,2
m3.0_M5.4_i25_D3.2,2GDI,1,Known,0.692,0.255,4.81,,13,5
m3.0_M5.4_i25_D3.2,3NPQ,1,Known,0.923,0.535,3.71,,13,4
m3.0_M5.4_i25_D3.2,4B5R,5,Known,0.63,0.69,4.08,,13,7
m3.0_M5.4_i25_D3.2,4RZD,1,Known,1,0.26,5.67,,13,6
m3.0_M5.4_i25_D3.2,5KX9,5,Known,1,0.374,3.95,,13,7
m3.0_M5.4_i25_D3.2,6FZ0,4,Known,0.704,0.936,3.52,,13,4
m3.0_M5.4_i25_D3.2,6LAS,1,Known,0.741,0.909,2.55,,13,5
m3.0_M5.4_i25_D3.2,6UBU,1,Known,1,0.353,3.34,,13,3
m3.0_M5.4_i25_D3.2,7ELR,2,Known,1,0.581,0.692,,13,3
m3.0_M5.4_i25_D3.2,8D2B,4,Known,0.696,0.986,3.6,,13,4
m3.0_M5.4_i30_D1.6,1F27,1,Known,0.75,1,1.63,,13,1
m3.0_M5.4_i30_D1.6,1Q8N,1,Known,1,0.934,0.785,,13,2
m3.0_M5.4_i30_D1.6,2GDI,1,Known,0.5,0.845,5.51,,13,2
m3.0_M5.4_i30_D1.6,3E5C,3,Known,0.667,1,3.54,,13,3
m3.0_M5.4_i30_D1.6,3NPQ,1,Known,0.5,1,4.63,,13,2
m3.0_M5.4_i30_D1.6,3NPQ,2,Known,0.346,1,5.19,,13,2
m3.0_M5.4_i30_D1.6,4RZD,1,Known,1,1,0.903,,13,2
m3.0_M5.4_i30_D1.6,5KX9,1,Known,0.593,0.875,2.95,,13,4
m3.0_M5.4_i30_D1.6,6FZ0,1,Known,0.63,1,3.52,,13,2
m3.0_M5.4_i30_D1.6,6LAS,1,Known,0.593,1,3.74,,13,2
m3.0_M5.4_i30_D1.6,6UBU,1,Known,1,1,0.565,,13,1
m3.0_M5.4_i30_D1.6,7ELR,1,Known,1,0.899,1.29,,13,1
m3.0_M5.4_i30_D1.6,8D2B,1,Known,0.696,1,3.65,,13,1
m3.0_M5.4_i30_D2.0,1F27,1,Known,0.75,0.794,2.95,,13,1
m3.0_M5.4_i30_D2.0,1Q8N,1,Known,1,0.808,0.478,,13,1
m3.0_M5.4_i30_D2.0,2GDI,1,Known,0.5,0.803,5.34,,13,2
m3.0_M5.4_i30_D2.0,3E5C,2,Known,0.778,1,2.86,,13,2
m3.0_M5.4_i30_D2.0,3NPQ,1,Known,0.5,1,4.63,,13,2
m3.0_M5.4_i30_D2.0,3NPQ,2,Known,0.346,0.914,5.57,,13,2
m3.0_M5.4_i30_D2.0,4B5R,2,Known,0.481,0.788,4.67,,13,2
m3.0_M5.4_i30_D2.0,4RZD,1,Known,1,1,0.903,,13,3
m3.0_M5.4_i30_D2.0,5KX9,2,Known,0.815,0.882,2.74,,13,3
m3.0_M5.4_i30_D2.0,6FZ0,1,Known,0.704,1,3.56,,13,2
m3.0_M5.4_i30_D2.0,6LAS,1,Known,0.593,1,3.74,,13,3
m3.0_M5.4_i30_D2.0,6UBU,1,Known,1,0.81,1.51,,13,1
m3.0_M5.4_i30_D2.0,7ELR,1,Known,1,0.79,1.3,,13,2
m3.0_M5.4_i30_D2.0,8D2B,1,Known,0.696,0.986,3.6,,13,2
m3.0_M5.4_i30_D2.4,1F27,1,Known,0.75,0.776,3.09,,13,1
m3.0_M5.4_i30_D2.4,1Q8N,1,Known,1,0.79,0.658,,13,3
m3.0_M5.4_i30_D2.4,2GDI,1,Known,0.615,0.784,4.69,,13,2
m3.0_M5.4_i30_D2.4,3E5C,2,Known,0.778,0.81,3.83,,13,2
m3.0_M5.4_i30_D2.4,3NPQ,2,Known,0.5,0.98,4.71,,13,2
m3.0_M5.4_i30_D2.4,4B5R,3,Known,0.63,0.755,4.09,,13,3
m3.0_M5.4_i30_D2.4,4RZD,1,Known,1,1,0.903,,13,3
m3.0_M5.4_i30_D2.4,5KX9,4,Known,1,0.467,4.43,,13,6
m3.0_M5.4_i30_D2.4,6FZ0,1,Known,0.704,0.973,3.52,,13,3
m3.0_M5.4_i30_D2.4,6LAS,2,Known,0.593,1,3.74,,13,3
m3.0_M5.4_i30_D2.4,6UBU,1,Known,1,0.516,2.73,,13,3
m3.0_M5.4_i30_D2.4,7ELR,1,Known,1,0.775,1.4,,13,2
m3.0_M5.4_i30_D2.4,8D2B,1,Known,0.696,0.986,3.6,,13,2
m3.0_M5.4_i30_D2.8,1F27,1,Known,0.875,0.779,3,,13,1
m3.0_M5.4_i30_D2.8,1Q8N,1,Known,1,0.79,0.658,,13,3
m3.0_M5.4_i30_D2.8,2GDI,1,Known,0.692,0.335,4.71,,13,2
m3.0_M5.4_i30_D2.8,3E5C,2,Known,0.778,0.758,3.86,,13,3
m3.0_M5.4_i30_D2.8,3NPQ,1,Known,0.923,0.619,2.92,,13,3
m3.0_M5.4_i30_D2.8,4B5R,3,Known,0.63,0.69,4.08,,13,5
m3.0_M5.4_i30_D2.8,5KX9,3,Known,1,0.391,3.93,,13,5
m3.0_M5.4_i30_D2.8,6FZ0,3,Known,0.704,0.973,3.44,,13,3
m3.0_M5.4_i30_D2.8,6LAS,1,Known,0.741,0.909,2.55,,13,3
m3.0_M5.4_i30_D2.8,6UBU,1,Known,1,0.511,2.79,,13,2
m3.0_M5.4_i30_D2.8,7ELR,3,Known,1,0.712,1.83,,13,3
m3.0_M5.4_i30_D2.8,8D2B,2,Known,0.696,0.986,3.6,,13,3
m3.0_M5.4_i30_D3.2,1F27,1,Known,0.875,0.779,3,,13,1
m3.0_M5.4_i30_D3.2,1Q8N,1,Known,1,0.507,2.94,,13,2
m3.0_M5.4_i30_D3.2,2GDI,1,Known,0.692,0.255,4.81,,13,3
m3.0_M5.4_i30_D3.2,3NPQ,1,Known,0.923,0.535,3.71,,13,3
m3.0_M5.4_i30_D3.2,4B5R,5,Known,0.63,0.69,4.08,,13,7
m3.0_M5.4_i30_D3.2,4RZD,1,Known,1,0.26,5.67,,13,3
m3.0_M5.4_i30_D3.2,5KX9,5,Known,1,0.374,3.95,,13,7
m3.0_M5.4_i30_D3.2,6FZ0,3,Known,0.704,0.936,3.52,,13,3
m3.0_M5.4_i30_D3.2,6LAS,1,Known,0.741,0.909,2.55,,13,4
m3.0_M5.4_i30_D3.2,6UBU,1,Known,1,0.353,3.34,,13,2
m3.0_M5.4_i30_D3.2,7ELR,2,Known,1,0.581,0.692,,13,3
m3.0_M5.4_i30_D3.2,8D2B,4,Known,0.696,0.986,3.6,,13,4
m3.0_M5.8_i10_D1.6,1F27,1,Known,0.875,1,1.41,,13,8
m3.0_M5.8_i10_D1.6,1Q8N,1,Known,1,0.904,1.02,,13,12
m3.0_M5.8_i10_D1.6,2GDI,1,Known,0.654,0.824,4.65,,13,20
m3.0_M5.8_i10_D1.6,3E5C,2,Known,0.667,1,3.44,,13,9
m3.0_M5.8_i10_D1.6,3E5C,5,Known,0.481,0.958,3.88,,13,9
m3.0_M5.8_i10_D1.6,3NPQ,1,Known,0.5,0.926,5.04,,13,8
m3.0_M5.8_i10_D1.6,3NPQ,2,Known,0.462,0.958,4.69,,13,8
m3.0_M5.8_i10_D1.6,4B5R,4,Known,0.407,0.591,5.51,,13,18
m3.0_M5.8_i10_D1.6,4B5R,5,Known,0.481,1,2.67,,13,18
m3.0_M5.8_i10_D1.6,4RZD,1,Known,1,1,0.867,,13,13
m3.0_M5.8_i10_D1.6,5KX9,3,Known,0.926,0.932,2.16,,13,30
m3.0_M5.8_i10_D1.6,6FZ0,1,Known,0.63,1,3.49,,13,14
m3.0_M5.8_i10_D1.6,6LAS,1,Known,0.63,1,3.68,,13,15
m3.0_M5.8_i10_D1.6,6UBU,1,Known,1,1,0.565,,13,18
m3.0_M5.8_i10_D1.6,7ELR,1,Known,1,0.809,1.67,,13,8
m3.0_M5.8_i10_D1.6,8D2B,1,Known,0.696,1,3.59,,13,9
m3.0_M5.8_i10_D2.0,1F27,1,Known,0.875,0.841,2.45,,13,7
m3.0_M5.8_i10_D2.0,1Q8N,1,Known,1,0.754,0.586,,13,12
m3.0_M5.8_i10_D2.0,2GDI,1,Known,0.654,0.797,4.48,,13,19
m3.0_M5.8_i10_D2.0,3E5C,2,Known,0.778,0.983,2.84,,13,9
m3.0_M5.8_i10_D2.0,3NPQ,1,Known,0.462,0.906,4.97,,13,11
m3.0_M5.8_i10_D2.0,3NPQ,2,Known,0.5,0.926,5.04,,13,11
m3.0_M5.8_i10_D2.0,4B5R,3,Known,0.667,0.76,3.36,,13,21
m3.0_M5.8_i10_D2.0,4RZD,1,Known,1,1,0.867,,13,18
m3.0_M5.8_i10_D2.0,5KX9,18,Known,1,0.5,4.32,,13,25
m3.0_M5.8_i10_D2.0,6FZ0,1,Known,0.704,1,3.63,,13,16
m3.0_M5.8_i10_D2.0,6LAS,1,Known,0.63,1,3.68,,13,16
m3.0_M5.8_i10_D2.0,6LAS,7,Known,0.333,0.611,4.27,,13,16
m3.0_M5.8_i10_D2.0,6UBU,1,Known,1,0.81,1.51,,13,18
m3.0_M5.8_i10_D2.0,7ELR,2,Known,1,0.705,1.68,,13,8
m3.0_M5.8_i10_D2.0,8D2B,1,Known,0.696,0.987,3.59,,13,8
m3.0_M5.8_i10_D2.4,1F27,1,Known,0.875,0.826,2.58,,13,7
m3.0_M5.8_i10_D2.4,1Q8N,1,Known,1,0.737,0.666,,13,11
m3.0_M5.8_i10_D2.4,2GDI,3,Known,0.654,0.797,4.48,,13,20
m3.0_M5.8_i10_D2.4,3E5C,2,Known,0.778,0.843,3.71,,13,9
m3.0_M5.8_i10_D2.4,3E5C,6,Known,0.37,0.625,3.71,,13,9
m3.0_M5.8_i10_D2.4,3NPQ,1,Known,0.462,0.505,5.97,,13,13
m3.0_M5.8_i10_D2.4,3NPQ,2,Known,0.5,0.926,5.04,,13,13
m3.0_M5.8_i10_D2.4,4B5R,11,Known,0.667,0.687,3.95,,13,22
m3.0_M5.8_i10_D2.4,4RZD,2,Known,1,1,0.867,,13,21
m3.0_M5.8_i10_D2.4,5KX9,19,Known,1,0.323,1.35,,13,25
m3.0_M5.8_i10_D2.4,6FZ0,6,Known,0.704,0.949,3.66,,13,14
m3.0_M5.8_i10_D2.4,6LAS,2,Known,0.63,1,3.68,,13,17
m3.0_M5.8_i10_D2.4,6LAS,9,Known,0.333,0.611,4.27,,13,17
m3.0_M5.8_i10_D2.4,6UBU,1,Known,1,0.48,3.02,,13,19
m3.0_M5.8_i10_D2.4,7ELR,2,Known,1,0.658,2.05,,13,9
m3.0_M5.8_i10_D2.4,8D2B,1,Known,0.717,0.987,3.53,,13,11
m3.0_M5.8_i10_D2.8,1F27,1,Known,1,0.831,2.39,,13,7
m3.0_M5.8_i10_D2.8,1Q8N,1,Known,1,0.737,0.666,,13,10
m3.0_M5.8_i10_D2.8,2GDI,1,Known,0.808,0.255,4.53,,13,25
m3.0_M5.8_i10_D2.8,3E5C,4,Known,0.889,0.65,2.07,,13,8
m3.0_M5.8_i10_D2.8,3NPQ,1,Known,0.923,0.5,5.35,,13,13
m3.0_M5.8_i10_D2.8,4B5R,4,Known,0.37,1,3.5,,13,17
m3.0_M5.8_i10_D2.8,4B5R,15,Known,0.667,0.687,3.95,,13,17
m3.0_M5.8_i10_D2.8,5KX9,1,Known,1,0.294,1.39,,13,26
m3.0_M5.8_i10_D2.8,6FZ0,12,Known,0.704,0.884,3.91,,13,13
m3.0_M5.8_i10_D2.8,6LAS,1,Known,0.815,0.911,2.45,,13,19
m3.0_M5.8_i10_D2.8,6UBU,1,Known,1,0.47,3.12,,13,18
m3.0_M5.8_i10_D2.8,7ELR,4,Known,1,0.627,2.17,,13,11
m3.0_M5.8_i10_D2.8,8D2B,3,Known,0.717,0.987,3.53,,13,11
m3.0_M5.8_i10_D3.2,1F27,1,Known,1,0.831,2.39,,13,8
m3.0_M5.8_i10_D3.2,1Q8N,1,Known,1,0.474,3.27,,13,8
m3.0_M5.8_i10_D3.2,2GDI,1,Known,0.962,0.213,3.88,,13,19
m3.0_M5.8_i10_D3.2,3NPQ,1,Known,0.923,0.447,5.53,,13,11
m3.0_M5.8_i10_D3.2,5KX9,1,Known,1,0.279,1.18,,13,24
m3.0_M5.8_i10_D3.2,6FZ0,9,Known,1,0.42,5.09,,13,12
m3.0_M5.8_i10_D3.2,6LAS,3,Known,0.815,0.86,2.46,,13,20
m3.0_M5.8_i10_D3.2,7ELR,8,Known,1,0.488,1.17,,13,9
m3.0_M5.8_i10_D3.2,8D2B,4,Known,0.717,0.987,3.53,,13,8
m3.0_M5.8_i15_D1.6,1F27,1,Known,0.875,1,1.41,,13,4
m3.0_M5.8_i15_D1.6,1Q8N,1,Known,1,0.904,1.02,,13,9
m3.0_M5.8_i15_D1.6,2GDI,1,Known,0.654,0.824,4.65,,13,9
m3.0_M5.8_i15_D1.6,3E5C,2,Known,0.667,1,3.44,,13,3
m3.0_M5.8_i15_D1.6,3E5C,3,Known,0.481,0.958,3.88,,13,3
m3.0_M5.8_i15_D1.6,3NPQ,1,Known,0.5,0.926,5.04,,13,5
m3.0_M5.8_i15_D1.6,3NPQ,2,Known,0.462,0.958,4.69,,13,5
m3.0_M5.8_i15_D1.6,4B5R,4,Known,0.407,0.591,5.51,,13,11
m3.0_M5.8_i15_D1.6,4B5R,5,Known,0.481,1,2.67,,13,11
m3.0_M5.8_i15_D1.6,4RZD,1,Known,1,1,0.867,,13,7
m3.0_M5.8_i15_D1.6,5KX9,3,Known,0.926,0.932,2.16,,13,15
m3.0_M5.8_i15_D1.6,6FZ0,1,Known,0.63,1,3.49,,13,5
m3.0_M5.8_i15_D1.6,6LAS,1,Known,0.63,1,3.68,,13,6
m3.0_M5.8_i15_D1.6,6UBU,1,Known,1,1,0.565,,13,6
m3.0_M5.8_i15_D1.6,7ELR,1,Known,1,0.809,1.67,,13,5
m3.0_M5.8_i15_D1.6,8D2B,1,Known,0.696,1,3.59,,13,4
m3.0_M5.8_i15_D2.0,1F27,1,Known,0.875,0.841,2.45,,13,4
m3.0_M5.8_i15_D2.0,1Q8N,1,Known,1,0.754,0.586,,13,9
m3.0_M5.8_i15_D2.0,2GDI,1,Known,0.654,0.797,4.48,,13,12
m3.0_M5.8_i15_D2.0,3E5C,2,Known,0.778,0.983,2.84,,13,5
m3.0_M5.8_i15_D2.0,3NPQ,1,Known,0.462,0.906,4.97,,13,6
m3.0_M5.8_i15_D2.0,3NPQ,2,Known,0.5,0.926,5.04,,13,6
m3.0_M5.8_i15_D2.0,4B5R,3,Known,0.667,0.76,3.36,,13,12
m3.0_M5.8_i15_D2.0,4RZD,1,Known,1,1,0.867,,13,9
m3.0_M5.8_i15_D2.0,5KX9,13,Known,1,0.5,4.32,,13,17
m3.0_M5.8_i15_D2.0,6FZ0,1,Known,0.704,1,3.63,,13,7
m3.0_M5.8_i15_D2.0,6LAS,1,Known,0.63,1,3.68,,13,10
m3.0_M5.8_i15_D2.0,6LAS,6,Known,0.333,0.611,4.27,,13,10
m3.0_M5.8_i15_D2.0,6UBU,1,Known,1,0.81,1.51,,13,12
m3.0_M5.8_i15_D2.0,7ELR,2,Known,1,0.705,1.68,,13,7
m3.0_M5.8_i15_D2.0,8D2B,1,Known,0.696,0.987,3.59,,13,4
m3.0_M5.8_i15_D2.4,1F27,1,Known,0.875,0.826,2.58,,13,4
m3.0_M5.8_i15_D2.4,1Q8N,1,Known,1,0.737,0.666,,13,8
m3.0_M5.8_i15_D2.4,2GDI,3,Known,0.654,0.797,4.48,,13,12
m3.0_M5.8_i15_D2.4,3E5C,2,Known,0.778,0.843,3.71,,13,7
m3.0_M5.8_i15_D2.4,3E5C,6,Known,0.37,0.625,3.71,,13,7
m3.0_M5.8_i15_D2.4,3NPQ,1,Known,0.462,0.505,5.97,,13,7
m3.0_M5.8_i15_D2.4,3NPQ,2,Known,0.5,0.926,5.04,,13,7
m3.0_M5.8_i15_D2.4,4B5R,9,Known,0.667,0.687,3.95,,13,13
m3.0_M5.8_i15_D2.4,4RZD,2,Known,1,1,0.867,,13,12
m3.0_M5.8_i15_D2.4,5KX9,16,Known,1,0.323,1.35,,13,19
m3.0_M5.8_i15_D2.4,6FZ0,4,Known,0.704,0.949,3.66,,13,10
m3.0_M5.8_i15_D2.4,6LAS,2,Known,0.63,1,3.68,,13,12
m3.0_M5.8_i15_D2.4,6LAS,7,Known,0.333,0.611,4.27,,13,12
m3.0_M5.8_i15_D2.4,6UBU,1,Known,1,0.48,3.02,,13,12
m3.0_M5.8_i15_D2.4,7ELR,2,Known,1,0.658,2.05,,13,8
m3.0_M5.8_i15_D2.4,8D2B,1,Known,0.717,0.987,3.53,,13,5
m3.0_M5.8_i15_D2.8,1F27,1,Known,1,0.831,2.39,,13,5
m3.0_M5.8_i15_D2.8,1Q8N,1,Known,1,0.737,0.666,,13,8
m3.0_M5.8_i15_D2.8,2GDI,1,Known,0.808,0.255,4.53,,13,12
m3.0_M5.8_i15_D2.8,3E5C,3,Known,0.889,0.65,2.07,,13,5
m3.0_M5.8_i15_D2.8,3NPQ,1,Known,0.923,0.5,5.35,,13,8
m3.0_M5.8_i15_D2.8,4B5R,8,Known,0.667,0.687,3.95,,13,10
m3.0_M5.8_i15_D2.8,5KX9,1,Known,1,0.294,1.39,,13,20
m3.0_M5.8_i15_D2.8,6FZ0,10,Known,0.704,0.884,3.91,,13,11
m3.0_M5.8_i15_D2.8,6LAS,1,Known,0.815,0.911,2.45,,13,12
m3.0_M5.8_i15_D2.8,6UBU,1,Known,1,0.47,3.12,,13,13
m3.0_M5.8_i15_D2.8,7ELR,4,Known,1,0.627,2.17,,13,8
m3.0_M5.8_i15_D2.8,8D2B,3,Known,0.717,0.987,3.53,,13,6
m3.0_M5.8_i15_D3.2,1F27,1,Known,1,0.831,2.39,,13,6
m3.0_M5.8_i15_D3.2,1Q8N,1,Known,1,0.474,3.27,,13,6
m3.0_M5.8_i15_D3.2,2GDI,1,Known,0.962,0.213,3.88,,13,14
m3.0_M5.8_i15_D3.2,3NPQ,1,Known,0.923,0.447,5.53,,13,7
m3.0_M5.8_i15_D3.2,5KX9,1,Known,1,0.279,1.18,,13,20
m3.0_M5.8_i15_D3.2,6FZ0,8,Known,1,0.42,5.09,,13,10
m3.0_M5.8_i15_D3.2,6LAS,3,Known,0.815,0.86,2.46,,13,14
m3.0_M5.8_i15_D3.2,7ELR,5,Known,1,0.488,1.17,,13,5
m3.0_M5.8_i15_D3.2,8D2B,4,Known,0.717,0.987,3.53,,13,5
m3.0_M5.8_i20_D1.6,1F27,1,Known,0.875,1,1.41,,13,2
m3.0_M5.8_i20_D1.6,1Q8N,1,Known,1,0.904,1.02,,13,5
m3.0_M5.8_i20_D1.6,2GDI,1,Known,0.654,0.824,4.65,,13,5
m3.0_M5.8_i20_D1.6,3E5C,2,Known,0.667,1,3.44,,13,3
m3.0_M5.8_i20_D1.6,3E5C,3,Known,0.481,0.958,3.88,,13,3
m3.0_M5.8_i20_D1.6,3NPQ,1,Known,0.5,0.926,5.04,,13,3
m3.0_M5.8_i20_D1.6,3NPQ,2,Known,0.462,0.958,4.69,,13,3
m3.0_M5.8_i20_D1.6,4B5R,4,Known,0.407,0.591,5.51,,13,6
m3.0_M5.8_i20_D1.6,4B5R,5,Known,0.481,1,2.67,,13,6
m3.0_M5.8_i20_D1.6,4RZD,1,Known,1,1,0.867,,13,4
m3.0_M5.8_i20_D1.6,5KX9,2,Known,0.926,0.932,2.16,,13,9
m3.0_M5.8_i20_D1.6,6FZ0,1,Known,0.63,1,3.49,,13,3
m3.0_M5.8_i20_D1.6,6LAS,1,Known,0.63,1,3.68,,13,3
m3.0_M5.8_i20_D1.6,6UBU,1,Known,1,1,0.565,,13,5
m3.0_M5.8_i20_D1.6,7ELR,1,Known,1,0.809,1.67,,13,3
m3.0_M5.8_i20_D1.6,8D2B,1,Known,0.696,1,3.59,,13,3
m3.0_M5.8_i20_D2.0,1F27,1,Known,0.875,0.841,2.45,,13,2
m3.0_M5.8_i20_D2.0,1Q8N,1,Known,1,0.754,0.586,,13,6
m3.0_M5.8_i20_D2.0,2GDI,1,Known,0.654,0.797,4.48,,13,8
m3.0_M5.8_i20_D2.0,3E5C,2,Known,0.778,0.983,2.84,,13,3
m3.0_M5.8_i20_D2.0,3NPQ,1,Known,0.462,0.906,4.97,,13,6
m3.0_M5.8_i20_D2.0,3NPQ,2,Known,0.5,0.926,5.04,,13,6
m3.0_M5.8_i20_D2.0,4B5R,3,Known,0.667,0.76,3.36,,13,6
m3.0_M5.8_i20_D2.0,4RZD,1,Known,1,1,0.867,,13,7
m3.0_M5.8_i20_D2.0,5KX9,6,Known,1,0.5,4.32,,13,9
m3.0_M5.8_i20_D2.0,6FZ0,1,Known,0.704,1,3.63,,13,5
m3.0_M5.8_i20_D2.0,6LAS,1,Known,0.63,1,3.68,,13,5
m3.0_M5.8_i20_D2.0,6UBU,1,Known,1,0.81,1.51,,13,10
m3.0_M5.8_i20_D2.0,7ELR,2,Known,1,0.705,1.68,,13,3
m3.0_M5.8_i20_D2.0,8D2B,1,Known,0.696,0.987,3.59,,13,4
m3.0_M5.8_i20_D2.4,1F27,1,Known,0.875,0.826,2.58,,13,2
m3.0_M5.8_i20_D2.4,1Q8N,1,Known,1,0.737,0.666,,13,7
m3.0_M5.8_i20_D2.4,2GDI,3,Known,0.654,0.797,4.48,,13,9
m3.0_M5.8_i20_D2.4,3E5C,2,Known,0.778,0.843,3.71,,13,5
m3.0_M5.8_i20_D2.4,3E5C,5,Known,0.37,0.625,3.71,,13,5
m3.0_M5.8_i20_D2.4,3NPQ,1,Known,0.462,0.505,5.97,,13,5
m3.0_M5.8_i20_D2.4,3NPQ,2,Known,0.5,0.926,5.04,,13,5
m3.0_M5.8_i20_D2.4,4B5R,5,Known,0.667,0.687,3.95,,13,8
m3.0_M5.8_i20_D2.4,4RZD,2,Known,1,1,0.867,,13,10
m3.0_M5.8_i20_D2.4,5KX9,10,Known,1,0.323,1.35,,13,12
m3.0_M5.8_i20_D2.4,6FZ0,2,Known,0.704,0.949,3.66,,13,4
m3.0_M5.8_i20_D2.4,6LAS,2,Known,0.63,1,3.68,,13,7
m3.0_M5.8_i20_D2.4,6UBU,1,Known,1,0.48,3.02,,13,9
m3.0_M5.8_i20_D2.4,7ELR,2,Known,1,0.658,2.05,,13,3
m3.0_M5.8_i20_D2.4,8D2B,1,Known,0.717,0.987,3.53,,13,4
m3.0_M5.8_i20_D2.8,1F27,1,Known,1,0.831,2.39,,13,3
m3.0_M5.8_i20_D2.8,1Q8N,1,Known,1,0.737,0.666,,13,6
m3.0_M5.8_i20_D2.8,2GDI,1,Known,0.808,0.255,4.53,,13,9
m3.0_M5.8_i20_D2.8,3E5C,3,Known,0.889,0.65,2.07,,13,4
m3.0_M5.8_i20_D2.8,3NPQ,1,Known,0.923,0.5,5.35,,13,4
m3.0_M5.8_i20_D2.8,4B5R,6,Known,0.667,0.687,3.95,,13,8
m3.0_M5.8_i20_D2.8,5KX9,1,Known,1,0.294,1.39,,13,15
m3.0_M5.8_i20_D2.8,6FZ0,6,Known,0.704,0.884,3.91,,13,6
m3.0_M5.8_i20_D2.8,6LAS,1,Known,0.815,0.911,2.45,,13,11
m3.0_M5.8_i20_D2.8,6UBU,1,Known,1,0.47,3.12,,13,7
m3.0_M5.8_i20_D2.8,7ELR,3,Known,1,0.627,2.17,,13,6
m3.0_M5.8_i20_D2.8,8D2B,3,Known,0.717,0.987,3.53,,13,6
m3.0_M5.8_i20_D3.2,1F27,1,Known,1,0.831,2.39,,13,4
m3.0_M5.8_i20_D3.2,1Q8N,1,Known,1,0.474,3.27,,13,4
m3.0_M5.8_i20_D3.2,2GDI,1,Known,0.962,0.213,3.88,,13,11
m3.0_M5.8_i20_D3.2,3NPQ,1,Known,0.923,0.447,5.53,,13,5
m3.0_M5.8_i20_D3.2,5KX9,1,Known,1,0.279,1.18,,13,15
m3.0_M5.8_i20_D3.2,6FZ0,6,Known,1,0.42,5.09,,13,6
m3.0_M5.8_i20_D3.2,6LAS,3,Known,0.815,0.86,2.46,,13,12
m3.0_M5.8_i20_D3.2,7ELR,4,Known,1,0.488,1.17,,13,4
m3.0_M5.8_i20_D3.2,8D2B,4,Known,0.717,0.987,3.53,,13,5
m3.0_M5.8_i25_D1.6,1F27,1,Known,0.875,1,1.41,,13,1
m3.0_M5.8_i25_D1.6,1Q8N,1,Known,1,0.904,1.02,,13,3
m3.0_M5.8_i25_D1.6,2GDI,1,Known,0.654,0.824,4.65,,13,4
m3.0_M5.8_i25_D1.6,3E5C,2,Known,0.667,1,3.44,,13,2
m3.0_M5.8_i25_D1.6,3NPQ,1,Known,0.5,0.926,5.04,,13,2
m3.0_M5.8_i25_D1.6,3NPQ,2,Known,0.462,0.958,4.69,,13,2
m3.0_M5.8_i25_D1.6,4B5R,4,Known,0.407,0.591,5.51,,13,5
m3.0_M5.8_i25_D1.6,4B5R,5,Known,0.481,1,2.67,,13,5
m3.0_M5.8_i25_D1.6,4RZD,1,Known,1,1,0.867,,13,3
m3.0_M5.8_i25_D1.6,5KX9,2,Known,0.926,0.932,2.16,,13,5
m3.0_M5.8_i25_D1.6,6FZ0,1,Known,0.63,1,3.49,,13,3
m3.0_M5.8_i25_D1.6,6LAS,1,Known,0.63,1,3.68,,13,3
m3.0_M5.8_i25_D1.6,6UBU,1,Known,1,1,0.565,,13,2
m3.0_M5.8_i25_D1.6,7ELR,1,Known,1,0.809,1.67,,13,2
m3.0_M5.8_i25_D1.6,8D2B,1,Known,0.696,1,3.59,,13,2
m3.0_M5.8_i25_D2.0,1F27,1,Known,0.875,0.841,2.45,,13,1
m3.0_M5.8_i25_D2.0,1Q8N,1,Known,1,0.754,0.586,,13,3
m3.0_M5.8_i25_D2.0,2GDI,1,Known,0.654,0.797,4.48,,13,6
m3.0_M5.8_i25_D2.0,3E5C,2,Known,0.778,0.983,2.84,,13,3
m3.0_M5.8_i25_D2.0,3NPQ,1,Known,0.462,0.906,4.97,,13,4
m3.0_M5.8_i25_D2.0,3NPQ,2,Known,0.5,0.926,5.04,,13,4
m3.0_M5.8_i25_D2.0,4B5R,3,Known,0.667,0.76,3.36,,13,6
m3.0_M5.8_i25_D2.0,4RZD,1,Known,1,1,0.867,,13,4
m3.0_M5.8_i25_D2.0,5KX9,5,Known,1,0.5,4.32,,13,8
m3.0_M5.8_i25_D2.0,6FZ0,1,Known,0.704,1,3.63,,13,4
m3.0_M5.8_i25_D2.0,6LAS,1,Known,0.63,1,3.68,,13,4
